timestamp,vehicle,ward,phase,location_name,latitude,longitude
2025-08-25 09:12:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500955,77.060115
2025-08-25 09:13:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500848,77.060090
2025-08-25 09:14:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500804,77.060094
2025-08-25 09:15:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500725,77.060075
2025-08-25 09:16:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500644,77.060077
2025-08-25 09:17:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500563,77.060079
2025-08-25 09:18:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500482,77.060080
2025-08-25 09:19:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500454,77.060139
2025-08-25 09:20:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500458,77.060231
2025-08-25 09:21:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500461,77.060324
2025-08-25 09:22:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500465,77.060416
2025-08-25 09:23:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500469,77.060508
2025-08-25 09:24:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500472,77.060600
2025-08-25 09:25:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500476,77.060693
2025-08-25 09:26:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500479,77.060785
2025-08-25 09:27:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500483,77.060877
2025-08-25 09:28:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500487,77.060969
2025-08-25 09:29:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500490,77.061062
2025-08-25 09:30:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500494,77.061154
2025-08-25 09:31:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500498,77.061246
2025-08-25 09:32:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500502,77.061338
2025-08-25 09:33:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500505,77.061431
2025-08-25 09:34:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500509,77.061523
2025-08-25 09:35:00,HR26DK6341,3,TRAVEL_OUT,noble enclave,28.500513,77.061615
2025-08-25 09:34:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061136
2025-08-25 09:35:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061151
2025-08-25 09:36:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061158
2025-08-25 09:37:00,HR26DK6341,3,WORKING,noble enclave,28.500504,77.061165
2025-08-25 09:38:00,HR26DK6341,3,WORKING,noble enclave,28.500504,77.061175
2025-08-25 09:39:00,HR26DK6341,3,WORKING,noble enclave,28.500499,77.061177
2025-08-25 09:40:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061196
2025-08-25 09:41:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061190
2025-08-25 09:42:00,HR26DK6341,3,WORKING,noble enclave,28.500496,77.061213
2025-08-25 09:43:00,HR26DK6341,3,WORKING,noble enclave,28.500494,77.061205
2025-08-25 09:44:00,HR26DK6341,3,WORKING,noble enclave,28.500491,77.061226
2025-08-25 09:45:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061229
2025-08-25 09:46:00,HR26DK6341,3,WORKING,noble enclave,28.500485,77.061239
2025-08-25 09:47:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061248
2025-08-25 09:48:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061251
2025-08-25 09:49:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061268
2025-08-25 09:50:00,HR26DK6341,3,WORKING,noble enclave,28.500488,77.061266
2025-08-25 09:51:00,HR26DK6341,3,WORKING,noble enclave,28.500494,77.061282
2025-08-25 09:52:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061287
2025-08-25 09:53:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061296
2025-08-25 09:54:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061303
2025-08-25 09:55:00,HR26DK6341,3,WORKING,noble enclave,28.500496,77.061317
2025-08-25 09:56:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061316
2025-08-25 09:57:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061334
2025-08-25 09:58:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061332
2025-08-25 09:59:00,HR26DK6341,3,WORKING,noble enclave,28.500499,77.061348
2025-08-25 10:00:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061354
2025-08-25 10:01:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061362
2025-08-25 10:02:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061369
2025-08-25 10:03:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061384
2025-08-25 10:04:00,HR26DK6341,3,WORKING,noble enclave,28.500502,77.061362
2025-08-25 10:05:00,HR26DK6341,3,WORKING,noble enclave,28.500499,77.061350
2025-08-25 10:06:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061350
2025-08-25 10:07:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061339
2025-08-25 10:08:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061327
2025-08-25 10:09:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061327
2025-08-25 10:10:00,HR26DK6341,3,WORKING,noble enclave,28.500496,77.061311
2025-08-25 10:11:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061309
2025-08-25 10:12:00,HR26DK6341,3,WORKING,noble enclave,28.500496,77.061291
2025-08-25 10:13:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061296
2025-08-25 10:14:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061277
2025-08-25 10:15:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061275
2025-08-25 10:16:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061264
2025-08-25 10:17:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061258
2025-08-25 10:18:00,HR26DK6341,3,WORKING,noble enclave,28.500494,77.061245
2025-08-25 10:19:00,HR26DK6341,3,WORKING,noble enclave,28.500486,77.061242
2025-08-25 10:20:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061230
2025-08-25 10:21:00,HR26DK6341,3,WORKING,noble enclave,28.500486,77.061225
2025-08-25 10:22:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061215
2025-08-25 10:23:00,HR26DK6341,3,WORKING,noble enclave,28.500484,77.061205
2025-08-25 10:24:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061199
2025-08-25 10:25:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061190
2025-08-25 10:26:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061179
2025-08-25 10:27:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061178
2025-08-25 10:28:00,HR26DK6341,3,WORKING,noble enclave,28.500491,77.061164
2025-08-25 10:29:00,HR26DK6341,3,WORKING,noble enclave,28.500484,77.061155
2025-08-25 10:30:00,HR26DK6341,3,WORKING,noble enclave,28.500488,77.061150
2025-08-25 10:31:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061141
2025-08-25 10:32:00,HR26DK6341,3,WORKING,noble enclave,28.500484,77.061127
2025-08-25 10:33:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061153
2025-08-25 10:34:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:35:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:36:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:37:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:38:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:39:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:40:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:41:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:42:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:43:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:44:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:45:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:46:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:47:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:48:00,HR26DK6341,3,BREAK,noble enclave,28.500490,77.061153
2025-08-25 10:49:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061150
2025-08-25 10:50:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061169
2025-08-25 10:51:00,HR26DK6341,3,WORKING,noble enclave,28.500482,77.061166
2025-08-25 10:52:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061182
2025-08-25 10:53:00,HR26DK6341,3,WORKING,noble enclave,28.500486,77.061188
2025-08-25 10:54:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061201
2025-08-25 10:55:00,HR26DK6341,3,WORKING,noble enclave,28.500490,77.061201
2025-08-25 10:56:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061220
2025-08-25 10:57:00,HR26DK6341,3,WORKING,noble enclave,28.500491,77.061216
2025-08-25 10:58:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061233
2025-08-25 10:59:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061236
2025-08-25 11:00:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061253
2025-08-25 11:01:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061249
2025-08-25 11:02:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061269
2025-08-25 11:03:00,HR26DK6341,3,WORKING,noble enclave,28.500488,77.061262
2025-08-25 11:04:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061286
2025-08-25 11:05:00,HR26DK6341,3,WORKING,noble enclave,28.500487,77.061279
2025-08-25 11:06:00,HR26DK6341,3,WORKING,noble enclave,28.500496,77.061299
2025-08-25 11:07:00,HR26DK6341,3,WORKING,noble enclave,28.500494,77.061302
2025-08-25 11:08:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061319
2025-08-25 11:09:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061313
2025-08-25 11:10:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061334
2025-08-25 11:11:00,HR26DK6341,3,WORKING,noble enclave,28.500492,77.061332
2025-08-25 11:12:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061347
2025-08-25 11:13:00,HR26DK6341,3,WORKING,noble enclave,28.500493,77.061353
2025-08-25 11:14:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061362
2025-08-25 11:15:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061369
2025-08-25 11:16:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061384
2025-08-25 11:17:00,HR26DK6341,3,WORKING,noble enclave,28.500499,77.061366
2025-08-25 11:18:00,HR26DK6341,3,WORKING,noble enclave,28.500503,77.061389
2025-08-25 11:19:00,HR26DK6341,3,WORKING,noble enclave,28.500499,77.061398
2025-08-25 11:20:00,HR26DK6341,3,WORKING,noble enclave,28.500494,77.061406
2025-08-25 11:21:00,HR26DK6341,3,WORKING,noble enclave,28.500495,77.061408
2025-08-25 11:22:00,HR26DK6341,3,WORKING,noble enclave,28.500501,77.061421
2025-08-25 11:23:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061428
2025-08-25 11:24:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061441
2025-08-25 11:25:00,HR26DK6341,3,WORKING,noble enclave,28.500498,77.061440
2025-08-25 11:26:00,HR26DK6341,3,WORKING,noble enclave,28.500502,77.061456
2025-08-25 11:27:00,HR26DK6341,3,WORKING,noble enclave,28.500497,77.061459
2025-08-25 11:28:00,HR26DK6341,3,WORKING,noble enclave,28.500502,77.061471
2025-08-25 11:29:00,HR26DK6341,3,WORKING,noble enclave,28.500499,77.061477
2025-08-25 11:30:00,HR26DK6341,3,WORKING,noble enclave,28.500502,77.061487
2025-08-25 11:31:00,HR26DK6341,3,WORKING,noble enclave,28.500501,77.061492
2025-08-25 11:32:00,HR26DK6341,3,WORKING,noble enclave,28.500505,77.061503
2025-08-25 11:33:00,HR26DK6341,3,WORKING,noble enclave,28.500504,77.061510
2025-08-25 11:34:00,HR26DK6341,3,WORKING,noble enclave,28.500502,77.061525
2025-08-25 11:35:00,HR26DK6341,3,WORKING,noble enclave,28.500504,77.061521
2025-08-25 11:36:00,HR26DK6341,3,WORKING,noble enclave,28.500506,77.061542
2025-08-25 11:37:00,HR26DK6341,3,WORKING,noble enclave,28.500504,77.061537
2025-08-25 11:38:00,HR26DK6341,3,WORKING,noble enclave,28.500509,77.061553
2025-08-25 11:39:00,HR26DK6341,3,WORKING,noble enclave,28.500508,77.061560
2025-08-25 11:40:00,HR26DK6341,3,WORKING,noble enclave,28.500508,77.061572
2025-08-25 11:41:00,HR26DK6341,3,WORKING,noble enclave,28.500504,77.061574
