timestamp,vehicle,ward,phase,location_name,latitude,longitude
2025-08-25 08:57:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451575,76.984265
2025-08-25 08:58:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451632,76.984155
2025-08-25 08:59:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451710,76.983988
2025-08-25 09:00:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451667,76.983610
2025-08-25 09:01:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451623,76.983232
2025-08-25 09:02:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451580,76.982854
2025-08-25 09:03:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451770,76.982702
2025-08-25 09:04:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451473,76.982527
2025-08-25 09:05:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.451182,76.982337
2025-08-25 09:06:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.450891,76.982147
2025-08-25 09:07:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.450742,76.981911
2025-08-25 09:08:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.450522,76.981671
2025-08-25 09:09:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.450232,76.981480
2025-08-25 09:10:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.449939,76.981296
2025-08-25 09:11:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.449669,76.981151
2025-08-25 09:12:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.449456,76.980857
2025-08-25 09:13:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.449550,76.980527
2025-08-25 09:14:00,RJ05EA2152,7,TRAVEL_OUT,Sector -37C,28.449707,76.980190
2025-08-25 09:13:00,RJ05EA2152,7,WORKING,Sector -37C,28.449672,76.979739
2025-08-25 09:14:00,RJ05EA2152,7,WORKING,Sector -37C,28.449670,76.979752
2025-08-25 09:15:00,RJ05EA2152,7,WORKING,Sector -37C,28.449673,76.979743
2025-08-25 09:16:00,RJ05EA2152,7,WORKING,Sector -37C,28.449681,76.979757
2025-08-25 09:17:00,RJ05EA2152,7,WORKING,Sector -37C,28.449682,76.979755
2025-08-25 09:18:00,RJ05EA2152,7,WORKING,Sector -37C,28.449690,76.979766
2025-08-25 09:19:00,RJ05EA2152,7,WORKING,Sector -37C,28.449688,76.979764
2025-08-25 09:20:00,RJ05EA2152,7,WORKING,Sector -37C,28.449700,76.979774
2025-08-25 09:21:00,RJ05EA2152,7,WORKING,Sector -37C,28.449699,76.979774
2025-08-25 09:22:00,RJ05EA2152,7,WORKING,Sector -37C,28.449705,76.979786
2025-08-25 09:23:00,RJ05EA2152,7,WORKING,Sector -37C,28.449708,76.979781
2025-08-25 09:24:00,RJ05EA2152,7,WORKING,Sector -37C,28.449718,76.979793
2025-08-25 09:25:00,RJ05EA2152,7,WORKING,Sector -37C,28.449720,76.979792
2025-08-25 09:26:00,RJ05EA2152,7,WORKING,Sector -37C,28.449727,76.979803
2025-08-25 09:27:00,RJ05EA2152,7,WORKING,Sector -37C,28.449733,76.979801
2025-08-25 09:28:00,RJ05EA2152,7,WORKING,Sector -37C,28.449740,76.979810
2025-08-25 09:29:00,RJ05EA2152,7,WORKING,Sector -37C,28.449742,76.979811
2025-08-25 09:30:00,RJ05EA2152,7,WORKING,Sector -37C,28.449745,76.979821
2025-08-25 09:31:00,RJ05EA2152,7,WORKING,Sector -37C,28.449749,76.979818
2025-08-25 09:32:00,RJ05EA2152,7,WORKING,Sector -37C,28.449754,76.979831
2025-08-25 09:33:00,RJ05EA2152,7,WORKING,Sector -37C,28.449759,76.979827
2025-08-25 09:34:00,RJ05EA2152,7,WORKING,Sector -37C,28.449766,76.979839
2025-08-25 09:35:00,RJ05EA2152,7,WORKING,Sector -37C,28.449764,76.979836
2025-08-25 09:36:00,RJ05EA2152,7,WORKING,Sector -37C,28.449772,76.979849
2025-08-25 09:37:00,RJ05EA2152,7,WORKING,Sector -37C,28.449778,76.979846
2025-08-25 09:38:00,RJ05EA2152,7,WORKING,Sector -37C,28.449786,76.979856
2025-08-25 09:39:00,RJ05EA2152,7,WORKING,Sector -37C,28.449784,76.979855
2025-08-25 09:40:00,RJ05EA2152,7,WORKING,Sector -37C,28.449792,76.979866
2025-08-25 09:41:00,RJ05EA2152,7,WORKING,Sector -37C,28.449794,76.979845
2025-08-25 09:42:00,RJ05EA2152,7,WORKING,Sector -37C,28.449798,76.979860
2025-08-25 09:43:00,RJ05EA2152,7,WORKING,Sector -37C,28.449797,76.979844
2025-08-25 09:44:00,RJ05EA2152,7,WORKING,Sector -37C,28.449793,76.979841
2025-08-25 09:45:00,RJ05EA2152,7,WORKING,Sector -37C,28.449785,76.979840
2025-08-25 09:46:00,RJ05EA2152,7,WORKING,Sector -37C,28.449778,76.979830
2025-08-25 09:47:00,RJ05EA2152,7,WORKING,Sector -37C,28.449774,76.979831
2025-08-25 09:48:00,RJ05EA2152,7,WORKING,Sector -37C,28.449773,76.979818
2025-08-25 09:49:00,RJ05EA2152,7,WORKING,Sector -37C,28.449769,76.979825
2025-08-25 09:50:00,RJ05EA2152,7,WORKING,Sector -37C,28.449760,76.979811
2025-08-25 09:51:00,RJ05EA2152,7,WORKING,Sector -37C,28.449756,76.979814
2025-08-25 09:52:00,RJ05EA2152,7,WORKING,Sector -37C,28.449752,76.979801
2025-08-25 09:53:00,RJ05EA2152,7,WORKING,Sector -37C,28.449748,76.979806
2025-08-25 09:54:00,RJ05EA2152,7,WORKING,Sector -37C,28.449738,76.979795
2025-08-25 09:55:00,RJ05EA2152,7,WORKING,Sector -37C,28.449738,76.979795
2025-08-25 09:56:00,RJ05EA2152,7,WORKING,Sector -37C,28.449731,76.979785
2025-08-25 09:57:00,RJ05EA2152,7,WORKING,Sector -37C,28.449725,76.979785
2025-08-25 09:58:00,RJ05EA2152,7,WORKING,Sector -37C,28.449719,76.979777
2025-08-25 09:59:00,RJ05EA2152,7,WORKING,Sector -37C,28.449721,76.979776
2025-08-25 10:00:00,RJ05EA2152,7,WORKING,Sector -37C,28.449715,76.979765
2025-08-25 10:01:00,RJ05EA2152,7,WORKING,Sector -37C,28.449710,76.979769
2025-08-25 10:02:00,RJ05EA2152,7,WORKING,Sector -37C,28.449705,76.979755
2025-08-25 10:03:00,RJ05EA2152,7,WORKING,Sector -37C,28.449699,76.979760
2025-08-25 10:04:00,RJ05EA2152,7,WORKING,Sector -37C,28.449692,76.979748
2025-08-25 10:05:00,RJ05EA2152,7,WORKING,Sector -37C,28.449691,76.979750
2025-08-25 10:06:00,RJ05EA2152,7,WORKING,Sector -37C,28.449682,76.979740
2025-08-25 10:07:00,RJ05EA2152,7,WORKING,Sector -37C,28.449684,76.979741
2025-08-25 10:08:00,RJ05EA2152,7,WORKING,Sector -37C,28.449685,76.979744
2025-08-25 10:09:00,RJ05EA2152,7,WORKING,Sector -37C,28.449688,76.979758
2025-08-25 10:10:00,RJ05EA2152,7,WORKING,Sector -37C,28.449686,76.979748
2025-08-25 10:11:00,RJ05EA2152,7,WORKING,Sector -37C,28.449687,76.979760
2025-08-25 10:12:00,RJ05EA2152,7,WORKING,Sector -37C,28.449683,76.979766
2025-08-25 10:13:00,RJ05EA2152,7,WORKING,Sector -37C,28.449691,76.979764
2025-08-25 10:14:00,RJ05EA2152,7,WORKING,Sector -37C,28.449696,76.979777
2025-08-25 10:15:00,RJ05EA2152,7,WORKING,Sector -37C,28.449702,76.979773
2025-08-25 10:16:00,RJ05EA2152,7,WORKING,Sector -37C,28.449706,76.979787
2025-08-25 10:17:00,RJ05EA2152,7,WORKING,Sector -37C,28.449708,76.979780
2025-08-25 10:18:00,RJ05EA2152,7,WORKING,Sector -37C,28.449717,76.979794
2025-08-25 10:19:00,RJ05EA2152,7,WORKING,Sector -37C,28.449724,76.979792
2025-08-25 10:20:00,RJ05EA2152,7,WORKING,Sector -37C,28.449724,76.979806
2025-08-25 10:21:00,RJ05EA2152,7,WORKING,Sector -37C,28.449728,76.979798
2025-08-25 10:22:00,RJ05EA2152,7,WORKING,Sector -37C,28.449735,76.979814
2025-08-25 10:23:00,RJ05EA2152,7,WORKING,Sector -37C,28.449739,76.979808
2025-08-25 10:24:00,RJ05EA2152,7,WORKING,Sector -37C,28.449749,76.979819
2025-08-25 10:25:00,RJ05EA2152,7,WORKING,Sector -37C,28.449749,76.979820
2025-08-25 10:26:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:27:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:28:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:29:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:30:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:31:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:32:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:33:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:34:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:35:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:36:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:37:00,RJ05EA2152,7,BREAK,Sector -37C,28.449749,76.979820
2025-08-25 10:38:00,RJ05EA2152,7,WORKING,Sector -37C,28.449752,76.979831
2025-08-25 10:39:00,RJ05EA2152,7,WORKING,Sector -37C,28.449760,76.979828
2025-08-25 10:40:00,RJ05EA2152,7,WORKING,Sector -37C,28.449764,76.979841
2025-08-25 10:41:00,RJ05EA2152,7,WORKING,Sector -37C,28.449767,76.979836
2025-08-25 10:42:00,RJ05EA2152,7,WORKING,Sector -37C,28.449777,76.979847
2025-08-25 10:43:00,RJ05EA2152,7,WORKING,Sector -37C,28.449779,76.979847
2025-08-25 10:44:00,RJ05EA2152,7,WORKING,Sector -37C,28.449787,76.979855
2025-08-25 10:45:00,RJ05EA2152,7,WORKING,Sector -37C,28.449790,76.979857
2025-08-25 10:46:00,RJ05EA2152,7,WORKING,Sector -37C,28.449792,76.979868
2025-08-25 10:47:00,RJ05EA2152,7,WORKING,Sector -37C,28.449797,76.979858
2025-08-25 10:48:00,RJ05EA2152,7,WORKING,Sector -37C,28.449801,76.979871
2025-08-25 10:49:00,RJ05EA2152,7,WORKING,Sector -37C,28.449799,76.979868
2025-08-25 10:50:00,RJ05EA2152,7,WORKING,Sector -37C,28.449804,76.979883
2025-08-25 10:51:00,RJ05EA2152,7,WORKING,Sector -37C,28.449809,76.979876
2025-08-25 10:52:00,RJ05EA2152,7,WORKING,Sector -37C,28.449816,76.979891
2025-08-25 10:53:00,RJ05EA2152,7,WORKING,Sector -37C,28.449824,76.979887
2025-08-25 10:54:00,RJ05EA2152,7,WORKING,Sector -37C,28.449829,76.979897
2025-08-25 10:55:00,RJ05EA2152,7,WORKING,Sector -37C,28.449821,76.979901
2025-08-25 10:56:00,RJ05EA2152,7,WORKING,Sector -37C,28.449822,76.979911
2025-08-25 10:57:00,RJ05EA2152,7,WORKING,Sector -37C,28.449822,76.979911
2025-08-25 10:58:00,RJ05EA2152,7,WORKING,Sector -37C,28.449824,76.979923
2025-08-25 10:59:00,RJ05EA2152,7,WORKING,Sector -37C,28.449825,76.979928
2025-08-25 11:00:00,RJ05EA2152,7,WORKING,Sector -37C,28.449827,76.979932
2025-08-25 11:01:00,RJ05EA2152,7,WORKING,Sector -37C,28.449822,76.979941
2025-08-25 11:02:00,RJ05EA2152,7,WORKING,Sector -37C,28.449820,76.979944
2025-08-25 11:03:00,RJ05EA2152,7,WORKING,Sector -37C,28.449815,76.979953
2025-08-25 11:04:00,RJ05EA2152,7,WORKING,Sector -37C,28.449817,76.979958
2025-08-25 11:05:00,RJ05EA2152,7,WORKING,Sector -37C,28.449813,76.979967
2025-08-25 11:06:00,RJ05EA2152,7,WORKING,Sector -37C,28.449817,76.979968
2025-08-25 11:07:00,RJ05EA2152,7,WORKING,Sector -37C,28.449807,76.979980
2025-08-25 11:08:00,RJ05EA2152,7,WORKING,Sector -37C,28.449807,76.979981
2025-08-25 11:09:00,RJ05EA2152,7,WORKING,Sector -37C,28.449802,76.979994
2025-08-25 11:10:00,RJ05EA2152,7,WORKING,Sector -37C,28.449802,76.979993
2025-08-25 11:11:00,RJ05EA2152,7,WORKING,Sector -37C,28.449797,76.980007
2025-08-25 11:12:00,RJ05EA2152,7,WORKING,Sector -37C,28.449795,76.980006
2025-08-25 11:13:00,RJ05EA2152,7,WORKING,Sector -37C,28.449793,76.980023
